iter	RMSE
296	1883.883629
297	1883.370771
298	1882.843179
299	1882.432897
300	1881.999078
301	1881.799688
302	1881.560954
303	1880.970947
304	1880.481003
305	1880.211614
306	1879.651296
307	1879.132026
308	1878.648516
309	1878.181649
310	1877.772401
311	1877.197128
312	1876.762458
313	1876.396106
314	1875.999959
315	1875.521329
316	1875.240244
317	1874.965763
318	1874.419473
319	1873.999016
320	1873.640641
321	1873.231712
322	1872.771045
323	1872.414859
324	1872.059345
325	1871.455622
326	1871.065005
327	1870.791094
328	1870.512878
329	1870.071535
330	1869.624788
331	1869.191136
332	1868.820852
333	1868.268199
334	1867.953985
335	1867.567963
336	1867.26588
337	1866.694182
338	1866.188875
339	1865.792414
340	1865.449973
341	1865.10431
342	1864.686747
343	1864.147475
344	1863.733092
345	1863.290608
346	1862.975053
347	1862.698307
348	1862.325028
349	1861.901026
350	1861.437881
351	1861.137195
352	1860.659326
353	1860.317442
354	1859.975597
355	1859.428123
356	1858.9847
357	1858.617572
358	1858.322454
359	1857.873198
360	1857.579275
361	1857.180933
362	1856.765422
363	1856.372644
364	1856.013039
365	1855.704917
366	1855.447966
367	1855.20037
368	1854.78372
369	1854.426329
370	1854.170915
371	1853.801151
372	1853.417678
373	1852.91873
374	1852.609606
375	1852.232198
376	1851.979338
377	1851.758133
378	1851.355837
379	1851.08779
380	1850.639411
381	1850.312946
382	1849.925002
383	1849.612292
384	1849.231601
385	1848.914266
386	1848.635369
387	1848.212445
388	1847.900875
389	1847.549208
390	1847.184057
391	1846.822946
392	1846.619023
393	1846.249189
394	1845.934749
395	1845.537149
396	1845.311188
397	1845.00254
398	1844.623942
399	1844.207759
400	1843.826285
401	1843.557854
402	1843.254395
403	1842.929306
404	1842.521469
405	1842.186242
406	1841.919214
407	1841.66599
408	1841.361891
409	1841.152533
410	1840.742406
411	1840.521503
412	1840.261117
413	1839.976635
414	1839.5114
415	1839.174219
416	1838.94898
417	1838.553001
418	1838.057588
419	1837.713088
420	1837.449717
421	1837.271521
422	1836.909013
423	1836.691838
424	1836.504047
425	1836.197877
426	1836.005772
427	1835.882809
428	1835.642673
429	1835.212163
430	1834.987667
431	1834.775551
432	1834.505938
433	1834.138775
434	1833.948065
435	1833.585304
436	1833.334395
437	1832.993948
438	1832.714262
439	1832.526314
440	1832.265654
441	1832.11853
442	1831.911207
443	1831.637892
444	1831.388439
445	1831.17402
446	1830.907451
447	1830.628286
448	1830.323587
449	1830.046235
450	1829.859034
451	1829.610435
452	1829.253522
453	1829.022562
454	1828.667442
455	1828.45538
456	1828.154301
457	1828.005571
458	1827.695415
459	1827.460945
460	1827.156389
461	1826.907483
462	1826.653727
463	1826.304752
464	1826.023495
465	1825.797445
466	1825.558629
467	1825.371936
468	1825.244394
469	1824.831211
470	1824.440065
471	1824.278679
472	1824.135068
473	1823.75953
474	1823.583609
475	1823.321924
476	1823.058075
477	1822.76591
478	1822.438785
479	1822.114992
480	1821.901391
481	1821.602967
482	1821.282876
483	1821.056085
484	1820.883386
485	1820.643403
486	1820.424667
487	1820.233266
488	1819.91861
489	1819.647462
490	1819.478377
491	1819.282796
492	1818.945797
493	1818.819277
494	1818.644227
495	1818.468106
496	1818.278158
497	1818.059385
498	1817.880168
499	1817.629955
